dump_addr,size,ref_symbol,ref_addr,ref_size,alignment_score,notes,obj,opcode_sim
0x080103f8,12,,,,,INSERTION (no ref function); entry=bl; truth=get_tri_layer_adjust_layer,,
0x08010404,40,,,,,INSERTION (no ref function); entry=bl; truth=via_eeprom_is_valid,,
0x0801042c,50,,,,,INSERTION (no ref function); entry=bl; truth=via_eeprom_set_valid,,
0x0801045e,2,,,,,INSERTION (no ref function); entry=bl; truth=via_init_kb,,
0x08010460,10,,,,,INSERTION (no ref function); entry=bl; truth=via_get_layout_options,,
0x0801046a,2,,,,,INSERTION (no ref function); entry=bl; truth=via_set_layout_options_kb,,
0x0801046c,20,,,,,INSERTION (no ref function); entry=bl; truth=via_set_layout_options,,
0x08010480,32,,,,,INSERTION (no ref function); entry=bl; truth=eeconfig_init_via,,
0x080104a0,30,,,,,INSERTION (no ref function); entry=bl; truth=via_init,,
0x080104be,4,_process_tap_dance_action_fn,0x08010498,6,0.90,match; entry=bl; callgraph 1/1; opsim=0.00; truth=via_set_device_indication,process_tap_dance.o,0.000
0x080104c2,30,process_tap_dance_action_on_reset,0x0801049e,36,0.70,split1; entry=bl; callgraph 0/1; opsim=0.37; truth=process_record_via,process_tap_dance.o,0.370
0x080104e0,6,process_tap_dance_action_on_reset,0x0801049e,36,-1.80,split2; entry=bl; callgraph 0/1; opsim=0.12; truth=via_custom_value_command_kb,process_tap_dance.o,0.118
0x080104e6,62,,,,,INSERTION (no ref function); truth=via_qmk_rgb_matrix_get_value,,
0x08010524,104,process_tap_dance_action_on_dance_finished,0x080104c4,72,0.78,match; callgraph 0/2; opsim=0.29; truth=via_qmk_rgb_matrix_set_value,process_tap_dance.o,0.290
0x0801058c,36,preprocess_tap_dance,0x0801050c,64,-0.61,split1; opsim=0.26; truth=via_qmk_rgb_matrix_command,process_tap_dance.o,0.256
0x080105b0,22,preprocess_tap_dance,0x0801050c,64,-0.27,split2; entry=bl; callgraph 0/2; opsim=0.30; truth=via_custom_value_command,process_tap_dance.o,0.303
0x080105c6,438,process_tap_dance,0x0801054c,144,-1.31,match; entry=bl; callgraph 1/14; opsim=0.17; truth=raw_hid_receive,process_tap_dance.o,0.170
0x0801077c,12,host_set_driver,0x08010618,12,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=host_set_driver,host.o,1.000
0x08010788,12,host_get_driver,0x08010624,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=host_get_driver,host.o,1.000
0x08010794,16,host_keyboard_leds,0x08010630,16,1.90,match; entry=bl; callgraph 4/4; opsim=1.00; truth=host_keyboard_leds,host.o,1.000
0x080107a4,8,host_keyboard_led_state,0x08010640,8,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=host_keyboard_led_state,host.o,1.000
0x080107ac,16,host_keyboard_send,0x08010648,16,1.90,match; opsim=1.00; truth=host_keyboard_send,host.o,1.000
0x080107bc,20,host_nkro_send,0x08010658,20,1.90,match; opsim=1.00; truth=host_nkro_send,host.o,1.000
0x080107d0,20,host_mouse_send,0x0801066c,20,1.90,match; opsim=1.00; truth=host_mouse_send,host.o,1.000
0x080107e4,48,host_system_send,0x08010680,48,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=host_system_send,host.o,1.000
0x08010814,48,host_consumer_send,0x080106b0,48,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=host_consumer_send,host.o,1.000
0x08010844,80,has_anykey,0x080106e0,80,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=has_anykey,report.o,1.000
0x08010894,96,is_key_pressed,0x08010730,96,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=is_key_pressed,report.o,1.000
0x080108f4,44,add_key_byte,0x08010790,44,1.90,match; opsim=1.00; truth=add_key_byte,report.o,1.000
0x08010920,24,del_key_byte,0x080107bc,24,1.90,match; opsim=1.00; truth=del_key_byte,report.o,1.000
0x08010938,24,add_key_bit,0x080107d4,24,1.90,match; opsim=1.00; truth=add_key_bit,report.o,1.000
0x08010950,32,del_key_bit,0x080107ec,30,1.71,match; opsim=0.96; truth=del_key_bit,report.o,0.960
0x08010970,52,add_key_to_report,0x0801080c,52,1.90,match; entry=bl; callgraph 1/2; opsim=1.00; truth=add_key_to_report,report.o,1.000
0x080109a4,52,del_key_from_report,0x08010840,52,1.90,match; entry=bl; callgraph 2/3; opsim=1.00; truth=del_key_from_report,report.o,1.000
0x080109d8,56,clear_keys_from_report,0x08010874,56,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=clear_keys_from_report,report.o,1.000
0x08010a10,72,has_mouse_report_changed,0x080108ac,72,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=has_mouse_report_changed,report.o,1.000
0x08010a58,2,notify_usb_device_state_change_user,0x080108f4,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=notify_usb_device_state_change_user,usb_device_state.o,1.000
0x08010a5a,10,notify_usb_device_state_change_kb,0x080108f6,8,1.60,match; entry=bl; callgraph 4/4; opsim=0.86; truth=notify_usb_device_state_change_kb,usb_device_state.o,0.857
0x08010a64,20,usb_device_state_set_configuration,0x08010900,20,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usb_device_state_set_configuration,usb_device_state.o,1.000
0x08010a78,20,usb_device_state_set_suspend,0x08010914,20,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usb_device_state_set_suspend,usb_device_state.o,1.000
0x08010a8c,4,usb_device_state_set_resume,0x08010928,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_device_state_set_resume,usb_device_state.o,1.000
0x08010a90,20,usb_device_state_set_reset,0x0801092c,20,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=usb_device_state_set_reset,usb_device_state.o,1.000
0x08010aa4,4,usb_device_state_init,0x08010940,4,1.90,match; opsim=1.00; truth=usb_device_state_init,usb_device_state.o,1.000
0x08010aa8,2,matrix_power_up,0x08010944,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=matrix_power_up,suspend.o,1.000
0x08010aaa,2,matrix_power_down,0x08010946,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=matrix_power_down,suspend.o,1.000
0x08010aac,2,suspend_power_down_user,0x08010948,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=suspend_power_down_user,suspend.o,1.000
0x08010aae,8,suspend_power_down_kb,0x0801094a,8,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=suspend_power_down_kb,suspend.o,1.000
0x08010ab6,2,suspend_wakeup_init_user,0x08010952,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=suspend_wakeup_init_user,suspend.o,1.000
0x08010ab8,8,suspend_wakeup_init_kb,0x08010954,8,2.20,match; callgraph 1/1; opsim=1.00; truth=suspend_wakeup_init_kb,suspend.o,1.000
0x08010ac0,36,suspend_wakeup_condition,0x0801095c,36,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=suspend_wakeup_condition,suspend.o,1.000
0x08010ae4,14,platform_setup,0x08010980,14,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=platform_setup,platform.o,1.000
0x08010af2,18,suspend_power_down,0x0801098e,18,2.50,match; entry=bl; callgraph 2/2; opsim=1.00; truth=suspend_power_down,suspend.o,1.000
0x08010b04,40,suspend_wakeup_init,0x080109a0,38,2.05,match; entry=bl; callgraph 7/7; opsim=0.96; truth=suspend_wakeup_init,suspend.o,0.957
0x08010b2c,44,timer_clear,0x080109c8,44,2.20,match; callgraph 1/1; opsim=1.00; truth=timer_clear,timer.o,1.000
0x08010b58,4,timer_init,0x080109f4,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=timer_init,timer.o,1.000
0x08010b5c,108,timer_read32,0x080109f8,108,2.50,match; entry=bl; callgraph 32/33; opsim=1.00; truth=timer_read32,timer.o,1.000
0x08010bc8,10,timer_read,0x08010a64,10,2.20,match; entry=bl; callgraph 7/7; opsim=1.00; truth=timer_read,timer.o,1.000
0x08010bd2,14,timer_elapsed,0x08010a6e,14,2.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=timer_elapsed,timer.o,1.000
0x08010be0,12,timer_elapsed32,0x08010a7c,12,2.20,match; entry=bl; callgraph 16/16; opsim=1.00; truth=timer_elapsed32,timer.o,1.000
0x08010bec,36,__NVIC_SystemReset,0x08010a88,36,3.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=__NVIC_SystemReset,stm32_dfu.o,1.000
0x08010c10,16,bootloader_marker_enable,0x08010aac,16,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=bootloader_marker_enable,stm32_dfu.o,1.000
0x08010c20,24,bootloader_marker_active,0x08010abc,24,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=bootloader_marker_active,stm32_dfu.o,1.000
0x08010c38,12,bootloader_marker_disable,0x08010ad4,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=bootloader_marker_disable,stm32_dfu.o,1.000
0x08010c44,10,bootloader_jump,0x08010ae0,10,2.20,match; callgraph 2/2; opsim=1.00; truth=bootloader_jump,stm32_dfu.o,1.000
0x08010c4e,6,mcu_reset,0x08010aea,6,2.20,match; callgraph 1/1; opsim=1.00; truth=mcu_reset,stm32_dfu.o,1.000
0x08010c54,116,enter_bootloader_mode_if_requested,0x08010af0,116,4.20,match; callgraph 2/2; opsim=1.00; truth=enter_bootloader_mode_if_requested,stm32_dfu.o,1.000
0x08010cc8,116,spi_init,0x08010b64,116,4.80,match; entry=bl; callgraph 4/4; opsim=1.00; truth=spi_init,spi_master.o,1.000
0x08010d3c,220,spi_start,0x08010bd8,220,2.50,match; entry=bl; callgraph 4/4; opsim=1.00; truth=spi_start,spi_master.o,1.000
0x08010e18,20,spi_transmit,0x08010cb4,20,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=spi_transmit,spi_master.o,1.000
0x08010e2c,36,spi_stop,0x08010cc8,36,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=spi_stop,spi_master.o,1.000
0x08010e50,4,dummy_cb,0x08010cec,2,0.40,match; entry=ptr; opsim=0.67; truth=dummy_cb,usb_main.o,0.667
0x08010e54,280,usb_requests_hook_cb,0x08010cf0,280,1.90,match; entry=ptr; opsim=1.00; truth=usb_requests_hook_cb,usb_main.o,1.000
0x08010f6c,68,usb_get_descriptor_cb,0x08010e08,68,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=usb_get_descriptor_cb,usb_main.o,1.000
0x08010fb0,52,set_led_transfer_cb,0x08010e4c,52,1.90,match; entry=ptr; opsim=1.00; truth=set_led_transfer_cb,usb_main.o,1.000
0x08010fe4,40,usb_event_queue_enqueue.isra.0,0x08010e80,40,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=usb_event_queue_enqueue.isra.0,usb_main.o,1.000
0x0801100c,192,usb_event_cb,0x08010ea8,192,2.20,match; entry=ptr; callgraph 7/7; opsim=1.00; truth=usb_event_cb,usb_main.o,1.000
0x080110cc,36,usb_event_queue_init,0x08010f68,36,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=usb_event_queue_init,usb_main.o,1.000
0x080110f0,180,usb_event_queue_task,0x08010f8c,180,2.20,match; callgraph 5/5; opsim=1.00; truth=usb_event_queue_task,usb_main.o,1.000
0x080111a4,80,init_usb_driver,0x08011040,80,2.20,match; entry=bl; callgraph 8/8; opsim=1.00; truth=init_usb_driver,usb_main.o,1.000
0x080111f4,12,keyboard_leds,0x08011090,12,1.90,match; entry=ptr; opsim=1.00; truth=keyboard_leds,usb_main.o,1.000
0x08011200,32,send_report,0x0801109c,32,2.50,match; entry=bl; callgraph 2/2; opsim=1.00; truth=send_report,usb_main.o,1.000
0x08011220,10,send_keyboard,0x080110bc,10,1.90,match; entry=ptr; opsim=1.00; truth=send_keyboard,usb_main.o,1.000
0x0801122a,10,send_nkro,0x080110c6,10,1.90,match; entry=ptr; opsim=1.00; truth=send_nkro,usb_main.o,1.000
0x08011234,10,send_mouse,0x080110d0,10,1.90,match; entry=ptr; opsim=1.00; truth=send_mouse,usb_main.o,1.000
0x0801123e,10,send_extra,0x080110da,10,1.90,match; entry=ptr; opsim=1.00; truth=send_extra,usb_main.o,1.000
0x08011248,16,raw_hid_send,0x080110e4,16,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=raw_hid_send,usb_main.o,1.000
0x08011258,36,raw_hid_task,0x080110f4,36,2.20,match; entry=bl; callgraph 2/3; opsim=1.00; truth=raw_hid_task,usb_main.o,1.000
0x0801127c,4,early_hardware_init_pre,0x08011118,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=early_hardware_init_pre,chibios.o,1.000
